철도운영기관명,선명,역명,경도,위도
인천국제공항공사,자기부상,인천공항1터미널,126.45232,37.447471
인천국제공항공사,자기부상,장기주차장,126.455546,37.443916
인천국제공항공사,자기부상,합동청사,126.458641,37.440475
인천국제공항공사,자기부상,파라다이스시티,126.459782,37.437118
인천국제공항공사,자기부상,워터파크,126.43416,37.429201
인천국제공항공사,자기부상,용유,126.423557,37.424891
